"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N2/818","with stepwise positioning","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/824","using springs","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/826","using rubber-type material","","","","","","","This place covers: Slidable adjustment of head-rests characterised by locking means using elastic material for continous positioning. Illustrative example of subject matter classified in this group."
"B60N2/829","characterised by their adjusting mechanisms, e.g. electric motors","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/832","movable to an inoperative or stowed position","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/835","specially adapted for rear seats","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/844","Release mechanisms, e.g. buttons","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/847","with stepwise positioning","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/853","characterised by their adjusting mechanisms, e.g. electric motors","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/859","specially adapted for rear seats","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/862","with means for maintaining a desired position when the seat-back is adjusted, e.g. parallelogram mechanisms","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/865","providing a fore-and-aft movement with respect to the occupant's head","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/868","providing a lateral movement parallel to the occupant's shoulder line","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/874","movable to an inoperative or stowed position  (B60N2/832, B60N2/856 take precedence)","B60N2/832|B60N2/856","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/879","with additional features not related to head-rest positioning, e.g. heating or cooling devices or loudspeakers","","roll-over protection","B60R21/13","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/885","provided with side-rests","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/888","with arrangements for protecting against abnormal g-forces, e.g. by displacement of the head-rest","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/90","Details or parts not otherwise provided for","","seats in generalstorage compartments mounted on or under a seat","A47C7/00|B60R7/043","","","",""
"B60N2/91","{Panels between front seats}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/914","{Hydro-pneumatic adjustments of the shape}","","Lumbar supports using inflatable bladdersCoach-like constructions with air or fluid cushionsArrangement or mounting of air bags in vehicle seats","B60N2/665|B60N2/7082|B60R21/207","","","","This place covers: Devices for altering the contour of a seat portion by the use of liquid or gaseous substances. Adjustment of shape by hydro-pneumatic means Blowing up of inflatable seats or seat parts"
"B60N2/933","{rotatable}","","","","","","","This place covers: Rotatable positioning and locking means not provided for in the previous groups of this subclass, e.g. not part of an adjustment mechanism for particular seat parts. Illustrative example of subject matter classified in this group."
"B60N2/938","{and provided with braking systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/943","{Stepwise movement mechanisms, e.g. ratchets}","","ratchets in general","G05G7/06","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/976","{massaging systems}","","massaging systems in general","A61H1/00","","","",""
"B60N2/986","{Side-rests  (B60N2/2872, B60N2/885 take precedence)}","B60N2/2872|B60N2/885","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/995","{Lower-leg-rests, e.g. calf-rests}","","Thigh restsCalf or footrests being attached to the floor","B60N2/62|B60N3/06","","","Lower leg restCalf or foot rest, being attached to the seat (not to the floor)","This place covers: Illustrative example of subject matter classified in this group."
